" Dizdarevic, Emir ",BIH, GM , 2378 , 2385 , 2437 , 1958 , 2256 
" Jakovljevic, Vlado ",BIH, IM , 2370 , 2346 , 2270 , 1975 , 844 
" Dzevlan, Miralem ",BIH, IM , 2369 , 0 , 0 , 1960 , 346 
" Buljubasic, Sabahudin ",BIH, FM , 2365 , 2276 , 2290 , 1973 , 191 
" Jokic, Ilija ",BIH, FM , 2365 , 0 , 0 , 1943 , 6 
" Bejtovic, Jasmin ",BIH, IM , 2362 , 0 , 0 , 1978 , 573 
" Pastar, Slaven ",BIH, FM , 2358 , 2288 , 2258 , 1994 , 678 
" Robovic, Saudin ",BIH, IM , 2357 , 0 , 0 , 1966 , 225 
" Bistric, Faruk ",BIH, GM , 2347 , 2289 , 2331 , 1958 , 677 
" Bilic, Vladimir ",BIH, FM , 2336 , 2386 , 2308 , 1980 , 168 
" Simic, Aleksandar ",BIH, , 2335 , 2279 , 2256 , 1975 , 53 
" Stojanovic, Dobrisav ",BIH, FM , 2335 , 2296 , 2279 , 1955 , 153 
" Hadzimustafic, Samir ",BIH, , 2334 , 0 , 0 , 1969 , 12 
" Burovic, Ismet ",BIH, FM , 2331 , 2261 , 2290 , 1971 , 494 
" Obralic, Esad ",BIH, FM , 2331 , 0 , 0 , 1960 , 14 
" Gavric, Miladin ",BIH, FM , 2325 , 2317 , 2300 , 1960 , 260 
" Burnazovic, Ervin ",BIH, , 2323 , 0 , 0 , 1965 , 81 
" Kojic, Tigran ",BIH, FM , 2322 , 2326 , 2333 , 1974 , 138 
" Vlatkovic, Milos ",BIH, FM , 2317 , 2262 , 2231 , 1978 , 212 
" Muratovic, Efim ",BIH, FM , 2313 , 2315 , 2346 , 1966 , 265 
" Jefic, Srdjan ",BIH, FM , 2312 , 2212 , 2258 , 1992 , 259 
" Salihovic, Amar ",BIH, FM , 2311 , 2295 , 0 , 1990 , 132 
" Sekulic, Vlatko ",BIH, FM , 2309 , 2209 , 2216 , 1963 , 100 
" Kukic, Ismet ",BIH, FM , 2305 , 0 , 0 , 1958 , 2 
" Sinanovic, Muhamed ",BIH, IM , 2302 , 2342 , 0 , 1961 , 459 
" Batinic, Predrag ",BIH, FM , 2300 , 2281 , 0 , 1963 , 165 
" Nikolic, Nebojsa ",BIH, IM , 2300 , 0 , 0 , 1968 , 365 
" Dizdar, Selim ",BIH, FM , 2299 , 0 , 0 , 1967 , 117 
" Prastalo, Borislav ",BIH, FM , 2297 , 2262 , 2197 , 1957 , 89 
" Rosic, Slavko S ",BIH, FM , 2296 , 2196 , 2196 , 1952 , 394 
" Dena, Branislav ",BIH, FM , 2292 , 0 , 2246 , 1963 , 63 
" Durakovic, Alman ",BIH, FM , 2289 , 2287 , 2274 , 1986 , 214 
" Zenelaj, Samuel ",BIH, , 2289 , 2189 , 2189 , 2003 , 120 
" Sutkovic, Damir ",BIH, IM , 2285 , 2256 , 2277 , 1978 , 645 
" Hadzovic, Amir ",BIH, FM , 2282 , 2264 , 2262 , 1988 , 285 
" Jakupovic, Neven ",BIH, FM , 2282 , 2184 , 0 , 1982 , 130 
" Culum, Sanjin ",BIH, FM , 2280 , 2180 , 2180 , 2007 , 103 
" Djukic, Boris ",BIH, FM , 2280 , 2180 , 2224 , 1968 , 75 
" Galic, Zeljko ",BIH, FM , 2280 , 2180 , 0 , 1954 , 102 
" Mesic, Ismet ",BIH, FM , 2280 , 2180 , 2180 , 2007 , 87 
" Kobas, Adnan ",BIH, FM , 2277 , 0 , 0 , 1956 , 120 
" Vajic, Goran ",BIH, , 2277 , 2294 , 2233 , 1990 , 303 
" Begic, Senad ",BIH, FM , 2276 , 2217 , 2228 , 1963 , 75 
" Arapovic, Vitomir ",BIH, IM , 2273 , 2329 , 2279 , 1951 , 699 
" Pasalic, Harun ",BIH, FM , 2271 , 2176 , 2171 , 1983 , 157 
" Karahmetovic, Adnan ",BIH, FM , 2268 , 2278 , 2285 , 1977 , 174 
" Bilalic, Merim ",BIH, FM , 2267 , 0 , 0 , 1977 , 84 
" Popovic, Zoran ",BIH, FM , 2265 , 2165 , 2165 , 1964 , 234 
" Runic, Zoran ",BIH, IM , 2263 , 2386 , 2291 , 1970 , 914 
" Cisic, Alan ",BIH, , 2262 , 0 , 2198 , 1969 , 41 
" Djipa, Neven ",BIH, , 2260 , 0 , 0 , 1956 , 17 
" Osmanagic, Muamer ",BIH, , 2260 , 0 , 0 , 1933 , 17 
" Trkulja, Goran ",BIH, IM , 2260 , 2330 , 2293 , 1969 , 584 
" Simic, Zeljko ",BIH, FM , 2258 , 2161 , 2158 , 1980 , 131 
" Narancic, Vlado ",BIH, FM , 2252 , 2240 , 2289 , 1965 , 300 
" Hadzovic, Izet ",BIH, , 2250 , 0 , 0 , 1941 , 18 
" Mikanovic, Sandro ",BIH, CM , 2250 , 2312 , 2205 , 1988 , 110 
" Sibarevic, Milenko ",BIH, IM , 2250 , 2180 , 0 , 1945 , 431 
" Tutic, Resad ",BIH, FM , 2250 , 2187 , 2187 , 1965 , 79 
" Ribic, Kasmir ",BIH, FM , 2249 , 0 , 2263 , 1959 , 155 
" Hodzic, Nihad ",BIH, FM , 2248 , 2148 , 2247 , 1984 , 207 
" Suvajac, Marinko ",BIH, , 2247 , 0 , 0 , 1967 , 18 
" Goric, Esad ",BIH, IM , 2246 , 2297 , 2167 , 1954 , 666 
" Dumpor, Atif ",BIH, IM , 2242 , 2241 , 2284 , 1958 , 700 
" Plakalovic, Predrag ",BIH, , 2238 , 0 , 0 , 1977 , 130 
" Urosevic, Aleksandar ",BIH, , 2238 , 2240 , 0 , 1979 , 100 
" Fajkic, Jasmin ",BIH, , 2237 , 2192 , 0 , 1982 , 16 
" Bandic, Adnan ",BIH, , 2236 , 2178 , 2213 , 1974 , 92 
" Pisarevic, Goran ",BIH, , 2236 , 2272 , 2184 , 1970 , 81 
" Mrndjic, Muamer ",BIH, , 2234 , 2140 , 2246 , 1977 , 314 
" Pasic, Enes ",BIH, , 2234 , 2167 , 0 , 1956 , 75 
" Bogdanovic, Rajko ",BIH, IM , 2233 , 0 , 0 , 1931 , 610 
" Hasecic, Sabahudin ",BIH, FM , 2233 , 0 , 0 , 1964 , 114 
" Mujkic, Nihad ",BIH, , 2233 , 0 , 0 , 1966 , 27 
" Vujic, Branimir ",BIH, , 2233 , 2322 , 2202 , 1967 , 188 
" Marceta, Predrag ",BIH, FM , 2232 , 2242 , 2151 , 1977 , 124 
" Bertovic, Mile ",BIH, FM , 2231 , 2158 , 2259 , 1961 , 27 
" Misanovic, Vesna ",BIH, WGM , 2231 , 0 , 0 , 1964 , 607 
" Iveljic, Igor ",BIH, FM , 2229 , 2292 , 2318 , 1977 , 188 
" Radic, Bojan ",BIH, , 2228 , 2229 , 2245 , 1986 , 174 
" Santic, Berislav ",BIH, , 2228 , 0 , 0 , 1970 , 26 
" Bratic, Ismar ",BIH, , 2226 , 2190 , 0 , 1972 , 64 
" Mehmedovic, Mirza ",BIH, , 2226 , 0 , 0 , 1953 , 86 
" Rasevic, Srdjan ",BIH, , 2226 , 2126 , 0 , 1970 , 4 
" Muratovic, Enver ",BIH, FM , 2224 , 2145 , 0 , 1964 , 322 
" Osmanovic, Kemal ",BIH, IM , 2221 , 2190 , 0 , 1941 , 161 
" Lukic, Mirko ",BIH, , 2220 , 0 , 0 , 1946 , 9 
" Nurkic, Husein ",BIH, , 2220 , 2248 , 2222 , 1948 , 7 
" Sitnic, Adnan ",BIH, CM , 2220 , 2176 , 2137 , 1992 , 190 
" Suljic, Fadil ",BIH, , 2220 , 0 , 0 , 1951 , 0 
" Simunovic, Bozidar ",BIH, , 2218 , 2118 , 2118 , 1954 , 8 
" Trumic, Enes ",BIH, , 2216 , 2175 , 2185 , 1964 , 185 
" Budimir, Boris ",BIH, FM , 2215 , 2158 , 2196 , 1969 , 330 
" Maric, Bozo ",BIH, , 2214 , 2308 , 2303 , 1978 , 122 
" Lisica, Alan ",BIH, , 2213 , 0 , 0 , 1973 , 24 
" Ivanovic, Jovan ",BIH, , 2212 , 0 , 0 , 1981 , 69 
" Babic, Drasko ",BIH, FM , 2211 , 2245 , 2192 , 1959 , 142 
" Kurajica, Mladen ",BIH, , 2211 , 0 , 0 , 1978 , 66 
" Obad, Andrija  ",BIH, FM , 2210 , 2263 , 2287 , 1969 , 204 
" Tomic, Branko ",BIH, , 2208 , 0 , 0 , 1965 , 0 
" Topic, Dragan ",BIH, , 2207 , 2212 , 2197 , 1967 , 63 
" Bajric, Sakib ",BIH, FM , 2206 , 0 , 0 , 1968 , 26 
" Rasidovic, Sead ",BIH, FM , 2206 , 2233 , 0 , 1956 , 295 
" Glavan, Slavenko ",BIH, , 2205 , 0 , 0 , 1955 , 67 
" Okicic, Nermin ",BIH, , 2203 , 0 , 0 , 1964 , 48 
" Terzic, Safet ",BIH, FM , 2200 , 2160 , 0 , 1943 , 360 
" Komic, Ibrahim ",BIH, , 2199 , 2099 , 2154 , 1960 , 150 
" Babovic, Nihad ",BIH, , 2197 , 0 , 0 , 1950 , 14 
" Puric, Nenad ",BIH, FM , 2197 , 2217 , 2236 , 1968 , 128 
" Djuric, Nebojsa ",BIH, , 2195 , 2190 , 0 , 1989 , 57 
" Boric, Elena ",BIH, WIM , 2194 , 2212 , 2094 , 1963 , 588 
" Avdic, Adnan ",BIH, , 2193 , 0 , 0 , 1976 , 163 
" Kamberovic, Senad ",BIH, FM , 2193 , 2234 , 2177 , 1967 , 216 
" Radulovic, Drazen ",BIH, , 2191 , 2207 , 2209 , 1981 , 30 
" Dautovic, Smail ",BIH, , 2189 , 2147 , 0 , 1951 , 25 
" Trkulja, Dusko ",BIH, , 2187 , 2205 , 0 , 1963 , 14 
" Cocalic, Ferid ",BIH, , 2186 , 0 , 0 , 1958 , 5 
" Miskovic, Ivica ",BIH, , 2184 , 0 , 0 , 1958 , 13 
" Borojevic, Dragoljub ",BIH, , 2182 , 2202 , 2162 , 1956 , 46 
" Jevtic, Sreten ",BIH, , 2182 , 2304 , 2325 , 1982 , 58 
" Stankovic, Dragan ",BIH, , 2181 , 2198 , 2152 , 2002 , 141 
" Gaso, Robert ",BIH, , 2180 , 0 , 0 , 1960 , 28 
" Cunjalo, Faris ",BIH, , 2179 , 2166 , 2247 , 1997 , 260 
" Jelcic, Marko ",BIH, , 2179 , 2182 , 2147 , 1984 , 129 
" Kos, Emin ",BIH, , 2179 , 0 , 0 , 1951 , 11 
" Koso, Ekrem ",BIH, , 2179 , 2207 , 2177 , 1969 , 83 
" Gekic, Haris ",BIH, CM , 2174 , 2074 , 0 , 1984 , 22 
" Ilic, Slobodan S ",BIH, , 2174 , 2189 , 0 , 1957 , 408 
" Hamzic, Sefko ",BIH, FM , 2173 , 2103 , 0 , 1957 , 39 
" Petrovic, Sasa ",BIH, , 2171 , 2139 , 2173 , 1964 , 74 
" Rizvanovic, Ismet ",BIH, , 2169 , 2126 , 2125 , 1961 , 15 
" Konjicanin, Muris ",BIH, FM , 2167 , 2202 , 2286 , 1983 , 162 
" Mrndjic, Armin ",BIH, , 2163 , 0 , 0 , 1981 , 93 
" Causevic, Sead ",BIH, , 2162 , 2202 , 2224 , 1989 , 24 
" Beganovic, Enver ",BIH, , 2161 , 2066 , 2130 , 1960 , 17 
" Bojo, Leon ",BIH, , 2161 , 2236 , 2061 , 2000 , 19 
" Lipovcic, Marko ",BIH, , 2161 , 2094 , 2061 , 2005 , 101 
" Vego, Nikica ",BIH, , 2161 , 2097 , 2084 , 1958 , 18 
" Kapetanovic, Edin ",BIH, , 2160 , 2166 , 2166 , 1961 , 36 
" Klincov, Petar ",BIH, , 2160 , 0 , 0 , 1945 , 30 
" Mataradzic, Almir ",BIH, , 2160 , 2163 , 2158 , 1986 , 58 
" Popovic, Darko ",BIH, , 2160 , 2106 , 0 , 1986 , 37 
" Djurdjevic, Boris ",BIH, , 2159 , 2172 , 0 , 1987 , 35 
" Bosnjak, Damir ",BIH, FM , 2157 , 2057 , 2193 , 1971 , 128 
" Halilovic, Midhat ",BIH, , 2157 , 0 , 0 , 1959 , 14 
" Hasanicevic, Sakib ",BIH, , 2157 , 0 , 0 , 1953 , 9 
" Ivanovic, Jelena ",BIH, WFM , 2157 , 0 , 0 , 1979 , 181 
" Corovic, Sean ",BIH, , 2156 , 2232 , 2200 , 1983 , 55 
" Kekic, Armin ",BIH, CM , 2156 , 2145 , 2132 , 1976 , 452 
" Tucakovic, Mario ",BIH, , 2155 , 2159 , 0 , 1989 , 73 
" Savanovic, Maksim ",BIH, , 2154 , 2175 , 2257 , 2005 , 72 
" Kures, Dario ",BIH, , 2153 , 0 , 0 , 1984 , 0 
" Bogdanovic, Branco ",BIH, , 2152 , 0 , 0 , 1948 , 7 
" Durakovic, Edhem ",BIH, , 2152 , 0 , 2151 , 1950 , 0 
" Stavnjak, Lazar ",BIH, FM , 2152 , 2144 , 2174 , 1958 , 237 
" Sesar, Ivan ",BIH, , 2149 , 2138 , 2168 , 1997 , 103 
" Hairlahovic, Mujaga ",BIH, , 2148 , 0 , 0 , 1960 , 30 
" Lakic, Nikola ",BIH, FM , 2148 , 0 , 0 , 1947 , 174 
" Sekulic, Gojko ",BIH, , 2148 , 2048 , 2139 , 1970 , 15 
" Brkic, Mustafa ",BIH, , 2146 , 0 , 0 , 1943 , 102 
" Sejdic, Enis ",BIH, , 2145 , 0 , 0 , 1956 , 64 
" Spasenovic, Zoran ",BIH, , 2144 , 2124 , 2165 , 1970 , 65 
" Salkic, Fikret ",BIH, , 2143 , 0 , 0 , 1968 , 33 
" Zildzic, Kenan ",BIH, FM , 2143 , 2079 , 0 , 1948 , 49 
" Kragic, Zlatko ",BIH, , 2142 , 2042 , 0 , 1974 , 0 
" Miskovic, Dragan ",BIH, , 2142 , 0 , 0 , 1985 , 15 
" Nuhic, Amir ",BIH, , 2142 , 2181 , 0 , 1990 , 59 
" Zerdo, Mirza ",BIH, , 2138 , 0 , 0 , 1981 , 55 
" Alihodzic, Muzafer ",BIH, , 2136 , 2152 , 2091 , 1968 , 75 
" Kokotovic, Aleksandar ",BIH, , 2136 , 2057 , 2062 , 1994 , 80 
" Muratovic, Husejn ",BIH, , 2136 , 2051 , 2086 , 1996 , 0 
" Hodzic, Habib ",BIH, , 2132 , 0 , 0 , 1950 , 0 
" Talic, Miro ",BIH, , 2131 , 2104 , 0 , 1952 , 26 
" Brkic, Milan ",BIH, , 2130 , 2030 , 2162 , 1967 , 26 
" Guzvic, Danko ",BIH, , 2130 , 2030 , 2095 , 1990 , 15 
" Hadzic, Amar ",BIH, , 2130 , 0 , 0 , 1980 , 19 
" Markovic, Dino ",BIH, , 2130 , 2148 , 2096 , 2000 , 524 
" Babic, Masa ",BIH, WFM , 2129 , 2048 , 2029 , 2008 , 62 
" Komadaric, Edin ",BIH, , 2129 , 2144 , 0 , 1965 , 93 
" Marjanovic, Radovan ",BIH, , 2129 , 2029 , 0 , 1971 , 0 
" Omercic, Adnan ",BIH, , 2128 , 0 , 0 , 1978 , 20 
" Sinanovic, Ermin ",BIH, , 2127 , 2045 , 2027 , 1999 , 160 
" Abdic, Adnan ",BIH, , 2126 , 2149 , 0 , 1978 , 66 
" Sajin, Mirko ",BIH, , 2126 , 2046 , 2026 , 2007 , 49 
" Oatlhotse, Providence ",BOT, IM , 2209 , 2182 , 2123 , 1985 , 506 
" Hamley, P. ",BOT, , 2205 , 0 , 0 , , 15 
" Kgatshe, S. ",BOT, , 2205 , 0 , 0 , , 13 
" Moseki, Gaosekelwe ",BOT, , 2200 , 0 , 0 , , 19 
" Hutcheson, John ",BOT, , 2190 , 2177 , 0 , , 66 
" Njobvu, Ignatius ",BOT, FM , 2172 , 2218 , 0 , 1981 , 207 
" Kgosimore, Moatlhodi ",BOT, , 2150 , 0 , 0 , , 40 
" Mogasha, Chilipi ",BOT, , 2137 , 0 , 2097 , , 35 
" Boipuso, Samuel ",BOT, FM , 2117 , 0 , 0 , 1979 , 22 
" Tseleng, Emmanuel ",BOT, , 2110 , 0 , 0 , 1970 , 57 
" Hosiah, Olebogeng ",BOT, , 2107 , 2098 , 0 , , 15 
" Molale, Ofentse ",BOT, , 2106 , 0 , 0 , 1977 , 76 
" Khetho, Phemelo ",BOT, FM , 2087 , 2160 , 2141 , 1983 , 244 
" Rongwane, Gomolemo ",BOT, FM , 2068 , 2085 , 0 , 1989 , 35 
" Gaealafshwe, Barileng ",BOT, CM , 2060 , 2108 , 2205 , 1982 , 155 
" Olebile, Thato ",BOT, FM , 2059 , 2130 , 2089 , 1991 , 105 
" Mopati, Jobe ",BOT, , 2055 , 1996 , 2023 , , 37 
" Mosiakgabo, Boitumelo ",BOT, , 2050 , 0 , 0 , , 35 
" Dzilani, Abel ",BOT, , 2042 , 2041 , 2015 , 1981 , 22 
" Salani, Polite ",BOT, , 2042 , 0 , 0 , , 22 
" Notha, Moakofi ",BOT, , 2036 , 2113 , 2107 , 1984 , 120 
" Gumpo, Thabo ",BOT, CM , 2033 , 1933 , 2044 , 1990 , 91 
" Pitlagano, Tebogo ",BOT, CM , 2015 , 2083 , 2094 , 1980 , 84 
" Boikanyo, Cinky ",BOT, , 2010 , 2023 , 2001 , 1977 , 40 
" Stevanovic, Nedjo ",BOT, , 2009 , 0 , 0 , , 33 
" Motsumi, Matlhogonolo ",BOT, , 2006 , 0 , 0 , , 0 
" Oratile, Kgotlane ",BOT, , 2000 , 1966 , 1900 , 1998 , 36 
" Kealeboga, Baone ",BOT, , 1995 , 2012 , 2093 , , 16 
" Puthego, Betty ",BOT, , 1995 , 0 , 0 , , 19 
" Bayani, Kuda ",BOT, , 1986 , 1927 , 2011 , , 32 
" Monnaatsheko, Keletshabile ",BOT, , 1986 , 1886 , 1916 , 1991 , 40 
" Machobane, Moemedi ",BOT, , 1979 , 1885 , 1879 , 1992 , 19 
" Mabetu, Puso ",BOT, , 1977 , 1971 , 0 , 1987 , 22 
" Tangane, Goabaone ",BOT, , 1973 , 2027 , 1942 , 1995 , 0 
" Sabure, Bojosi ",BOT, CM , 1968 , 1927 , 2153 , 1987 , 24 
" Mapini, Otsile ",BOT, CM , 1955 , 1882 , 1934 , 1995 , 40 
" Mosenya, Ndawana ",BOT, CM , 1953 , 1966 , 1923 , 1974 , 107 
" Mosutha, Thuso ",BOT, CM , 1951 , 1949 , 2028 , 1994 , 106 
" Morwamang, Kagiso ",BOT, CM , 1947 , 1943 , 0 , 1993 , 22 
" Chandna, Priyav ",BOT, CM , 1940 , 1840 , 1840 , 2000 , 43 
" Musekiwa, Michael ",BOT, , 1915 , 1901 , 0 , , 21 
" Ivon, Makabe ",BOT, , 1913 , 1987 , 1984 , 1978 , 0 
" Kentse, Thabo ",BOT, , 1913 , 0 , 0 , , 0 
" Sasitharan, Abhiram ",BOT, FM , 1913 , 1854 , 1919 , 1999 , 70 
" Selemogwe, Lesego ",BOT, , 1909 , 1919 , 1836 , 1988 , 0 
" Kokome, Oaitse ",BOT, CM , 1903 , 1920 , 1993 , 1992 , 48 
 Bosane Innocent ,BOT, , 1901 , 0 , 1801 , 1997 , 25 
" Simon, Bokamoso ",BOT, , 1892 , 1868 , 1833 , , 23 
 Diczhino Mogalakwe ,BOT, , 1883 , 1879 , 1881 , 1982 , 6 
" Masole, Clifford ",BOT, CM , 1881 , 1890 , 1967 , 1994 , 5 
" Tumalano, Lesabe ",BOT, , 1875 , 0 , 1775 , , 0 
 Layton Mothupi ,BOT, , 1873 , 0 , 0 , 1986 , 5 
" Miti, Dithapelo ",BOT, , 1868 , 1843 , 1821 , 1993 , 0 
" Seane, Tumelo ",BOT, , 1862 , 1906 , 0 , , 22 
" Tjituka, Silent ",BOT, , 1861 , 0 , 1761 , , 8 
" Moagi, Letlhogonolo ",BOT, , 1860 , 1820 , 0 , , 0 
" Seithamo, Kethata ",BOT, , 1859 , 1874 , 1904 , , 2 
" Mooketsi, David ",BOT, , 1856 , 1852 , 1850 , 1991 , 60 
" Wetsho, Kabo ",BOT, , 1856 , 0 , 0 , , 0 
" Phetogo, Malete ",BOT, , 1855 , 1907 , 0 , , 3 
" Kesiilwe, Dragon ",BOT, , 1851 , 1931 , 1942 , 1979 , 4 
" Letshwenyo, Onkgopotse ",BOT, , 1851 , 1854 , 0 , 1990 , 18 
" Prince, Victor ",BOT, , 1851 , 0 , 0 , , 0 
" Sinkamba, Bright ",BOT, , 1850 , 1944 , 0 , , 9 
 Maswabi Opelo ,BOT, , 1849 , 1787 , 0 , 1997 , 1 
" Rasesia, Lewis ",BOT, , 1843 , 1848 , 0 , , 0 
" Maruping, Otlhomile ",BOT, , 1833 , 1852 , 0 , , 7 
" Moagaesi, Tshepo ",BOT, , 1832 , 1732 , 0 , , 2 
 Gosego Comet Maeze ,BOT, , 1828 , 0 , 1809 , 1986 , 4 
" Kabelo, Edwin ",BOT, , 1823 , 1779 , 0 , , 0 
" Kamara, Abdul ",BOT, , 1819 , 1981 , 1927 , , 43 
 Rapula Ratsatsi ,BOT, , 1818 , 0 , 0 , 1998 , 0 
 Thapelo Mothathego ,BOT, , 1818 , 1819 , 0 , 1994 , 2 
" Thekiso, Yaone ",BOT, , 1818 , 1920 , 1772 , , 3 
" Kane, Mmusi ",BOT, , 1816 , 0 , 0 , , 0 
" Neo, Neo ",BOT, , 1816 , 0 , 1872 , , 9 
" Lesole, Pudungwane ",BOT, , 1814 , 1840 , 1795 , , 22 
" Seforo, Katlano ",BOT, , 1813 , 1911 , 0 , 1995 , 6 
" Modisane, Thompson ",BOT, , 1811 , 1771 , 1826 , 1989 , 0 
" Olositswe, Success Elias ",BOT, , 1805 , 1877 , 1918 , , 4 
" Sandawana, Kabo ",BOT, , 1804 , 0 , 0 , , 0 
 Mapone Thato ,BOT, , 1803 , 1703 , 0 , 2001 , 0 
 Moreri Carlex ,BOT, , 1801 , 0 , 0 , 1992 , 0 
 Bright Eric ,BOT, , 1799 , 0 , 0 , 1997 , 0 
" Chunga, Abel ",BOT, , 1797 , 0 , 0 , , 0 
 Mhusiwa Thabiso Junior ,BOT, , 1797 , 0 , 0 , 1999 , 0 
" Mogale, Onkabetse ",BOT, , 1797 , 1810 , 1857 , , 9 
" Usai, Trust ",BOT, , 1797 , 1847 , 1799 , , 0 
" Chimanzi, Ronald ",BOT, , 1795 , 1797 , 0 , , 0 
" Kabo, Thabang ",BOT, , 1794 , 0 , 0 , , 6 
 Elias Thabo ,BOT, CM , 1789 , 1827 , 1689 , 2000 , 29 
 Manyenyengwa Karabo ,BOT, , 1789 , 0 , 0 , 2001 , 0 
" Boikhutswane, Kenneth ",BOT, , 1787 , 2068 , 1977 , , 24 
" Bontsi, Chazha ",BOT, , 1785 , 1685 , 1821 , , 1 
" Francis, Onkemetse ",BOT, WIM , 1785 , 1726 , 1745 , 1992 , 258 
 Hurndall Thabo ,BOT, , 1784 , 0 , 0 , 2000 , 0 
 Selogelo Othata ,BOT, , 1783 , 1707 , 1735 , 2001 , 7 
" Moalosi, Linky ",BOT, , 1781 , 1756 , 0 , , 0 
" Ndaba, Gakologelwang ",BOT, , 1778 , 1788 , 1808 , , 0 
" Chandna, Shubham ",BOT, , 1777 , 1803 , 0 , 1994 , 41 
" Mbaki, Sonny ",BOT, , 1777 , 0 , 0 , 1999 , 1 
" Phaladze, Mbati ",BOT, , 1776 , 1821 , 1925 , 1994 , 1 
 Chilisa Mboki ,BOT, , 1775 , 1798 , 1745 , 1990 , 0 
" Motshabi, Boikobo ",BOT, , 1775 , 1695 , 0 , , 0 
 Kgomela Thatayaone ,BOT, , 1773 , 0 , 0 , 2002 , 0 
 Seloba Gale ,BOT, , 1772 , 0 , 0 , 2002 , 0 
" Kalake, Biki ",BOT, , 1771 , 0 , 0 , , 0 
 Mothudi Arnold Mogotsi ,BOT, , 1771 , 1841 , 1839 , 1989 , 7 
" Ikageng, Mabengane ",BOT, , 1768 , 1706 , 0 , , 9 
 Phetogo Genaro ,BOT, , 1766 , 0 , 0 , 1986 , 0 
 Thulaganyo Phetlhe ,BOT, , 1766 , 0 , 0 , 1993 , 0 
 Sebetlela Gaasite ,BOT, , 1764 , 0 , 0 , 2004 , 0 
 Moje Thuto ,BOT, , 1763 , 0 , 0 , 1994 , 0 
 kago Kgalemang ,BOT, , 1760 , 0 , 0 , 1986 , 0 
" Besa, Masaiti ",BOT, WFM , 1758 , 1774 , 1658 , 2002 , 201 
 Motunge Gaolathe ,BOT, , 1757 , 0 , 0 , 2002 , 0 
" Sakuze, Karabo ",BOT, , 1757 , 0 , 0 , 1999 , 8 
 Segadimo Cyrus ,BOT, , 1757 , 0 , 0 , 1995 , 0 
" Matekane, Walter ",BOT, , 1750 , 1822 , 0 , , 0 
" Sebowe, Stanley ",BOT, , 1750 , 1833 , 1871 , , 3 
" Maruatona, Tshenolo ",BOT, , 1748 , 1786 , 0 , , 7 
 Sasebola Badumedi ,BOT, , 1748 , 1811 , 1790 , 1997 , 0 
" Makache, Kesego ",BOT, , 1745 , 0 , 0 , , 7 
 Hague DMSM ,BOT, , 1743 , 0 , 0 , 1962 , 0 
 Modikwa Nametso ,BOT, , 1743 , 0 , 0 , 1997 , 0 
 Kobe Gofaone ,BOT, , 1742 , 1838 , 1767 , 1998 , 1 
 Mosheti Sam ,BOT, , 1742 , 0 , 0 , 1982 , 0 
" Thokojane, Bagomotsi ",BOT, , 1742 , 1661 , 0 , , 0 
" Baane, Tumisang ",BOT, , 1737 , 1732 , 1824 , 1994 , 0 
 Moagaesi Daniel ,BOT, , 1737 , 1832 , 0 , 1990 , 4 
 Phenyo Israel ,BOT, , 1737 , 0 , 0 , 1999 , 0 
 Bagaisamang Kebaabetswe ,BOT, , 1736 , 0 , 0 , 1994 , 0 
" Kgodumo, Senatla ",BOT, , 1736 , 0 , 0 , , 0 
" Kingsley, Mokwena ",BOT, , 1734 , 0 , 0 , , 0 
" Mogale, Baboloki ",BOT, , 1732 , 0 , 0 , , 0 
" Motshabi, Dave Thabo ",BOT, , 1732 , 1699 , 0 , 1981 , 0 
" Gabotlwelwe, Kaene ",BOT, , 1728 , 0 , 0 , , 0 
" Kidega, Charles ",BOT, , 1725 , 1860 , 1756 , , 4 
" Gleeson, Thato ",BOT, , 1723 , 1814 , 1779 , , 0 
" Albert, Sanda ",BOT, , 1722 , 0 , 0 , , 13 
 Omphile Percy Mogogi ,BOT, , 1722 , 0 , 0 , 1997 , 0 
 Monare Tshepo ,BOT, CM , 1721 , 1687 , 0 , 2001 , 10 
" Kamodi, Branden ",BOT, , 1719 , 0 , 1705 , , 0 
 Adolph Majeremane ,BOT, , 1717 , 1707 , 1653 , 1998 , 0 
" Phakedi, Themba ",BOT, , 1717 , 1709 , 0 , , 0 
" Taukobong, Gobusamang ",BOT, , 1717 , 1710 , 0 , 1995 , 0 
 Gabatshwarwe Refilwe ,BOT, WCM , 1716 , 1667 , 1616 , 2005 , 85 
 Zambo Shepherd ,BOT, , 1716 , 0 , 0 , 1993 , 0 
 Seikaneng Onkagetse ,BOT, , 1715 , 0 , 0 , 1986 , 0 
" Mantswe, Balatedi ",BOT, , 1712 , 0 , 0 , , 6 
 Kokole Tlotlo ,BOT, , 1711 , 0 , 0 , 1994 , 0 
" Maswibilili, Odisitse ",BOT, , 1709 , 0 , 0 , , 0 
 Thabo Phillime ,BOT, , 1709 , 0 , 0 , 2002 , 0 
" Mokwena, Morwa ",BOT, , 1708 , 1717 , 1644 , , 10 
 Olesitswe Leslie ,BOT, , 1708 , 0 , 0 , 1984 , 0 
" Mokgedi, Tsaone ",BOT, , 1707 , 1779 , 1808 , , 2 
" Tlhwaafalo, Gofaone ",BOT, , 1707 , 1845 , 1827 , 1983 , 14 
" Mokwena, Kingsley ",BOT, , 1706 , 0 , 0 , 1999 , 0 
" Nkgabane, Ogorogile ",BOT, , 1703 , 0 , 0 , , 0 
